date time,flight time,phase_no,take off switch,altitude,static pressure,ground speed,ind. air speed,oat,n1 1,n2 1,nr,torque 1,tot 1,oil pressure 1,oil temp. 1,fuel flow,fuel vol.,power
1800-10-27 21:10:35,0.0,-1,0,28.0,1007.2,0.0,0,32,0.0,0,0,1.0,41,0.0,32,57.8,265,21.51
1800-10-27 21:10:37,2.0,-1,0,29.0,1007.3,0.0,0,32,0.1,0,0,1.0,41,0.0,32,49.9,263,
1800-10-27 21:10:39,4.0,1,0,37.0,1007.2,0.0,0,32,4.7,0,0,1.0,42,0.0,32,34.6,253,
1800-10-27 21:10:41,6.0,1,0,37.0,1007.3,0.0,0,32,9.7,0,0,1.0,58,0.0,32,25.3,244,
1800-10-27 21:10:43,8.0,1,0,37.0,1007.4,0.0,0,32,13.8,0,0,1.0,212,0.0,33,19.7,243,
1800-10-27 21:10:45,10.0,1,0,40.0,1007.2,0.0,0,32,18.0,0,0,1.0,499,0.2,33,19.3,244,15.31
1800-10-27 21:10:47,12.0,1,0,43.0,1007.4,0.0,0,32,21.0,0,0,1.0,603,0.5,33,17.7,248,
1800-10-27 21:10:49,14.0,1,0,47.0,1007.3,0.0,0,32,24.3,5,0,1.0,621,0.7,33,20.1,253,
1800-10-27 21:10:51,16.0,1,0,52.0,1007.4,0.0,0,32,27.4,12,0,1.0,631,0.8,33,22.7,257,
1800-10-27 21:10:53,18.0,1,0,57.0,1007.4,0.0,0,32,30.5,18,0,1.0,628,0.9,33,24.4,259,
1800-10-27 21:10:55,20.0,1,0,61.0,1007.3,0.0,0,32,33.4,25,18,1.0,620,1.1,34,26.1,261,16.86
1800-10-27 21:10:57,22.0,1,0,66.0,1007.3,0.0,0,32,36.2,33,27,1.0,614,1.3,34,28.5,262,
1800-10-27 21:10:59,24.0,1,0,66.0,1007.2,0.0,0,32,39.5,42,36,1.0,608,1.4,34,31.3,263,
1800-10-27 21:11:01,26.0,1,0,67.0,1007.3,0.0,0,32,42.9,53,47,1.0,600,1.6,34,33.8,263,
1800-10-27 21:11:03,28.0,1,0,68.0,1007.4,0.0,0,32,46.5,66,60,1.0,588,1.9,34,37.4,263,
1800-10-27 21:11:05,30.0,1,0,70.0,1007.3,0.0,0,32,49.6,81,74,1.0,592,2.1,34,41.6,264,22.25
1800-10-27 21:11:07,32.0,1,0,73.0,1007.3,0.0,0,32,52.9,96,90,3.6,598,2.3,34,44.1,264,
1800-10-27 21:11:09,34.0,1,0,75.0,1007.3,0.0,0,32,55.9,113,107,16.2,589,2.6,34,47.6,264,
1800-10-27 21:11:11,36.0,1,0,78.0,1007.3,0.0,0,32,58.9,131,125,17.8,579,2.8,34,51.2,264,
1800-10-27 21:11:13,38.0,1,0,80.0,1007.3,0.0,0,32,62.6,151,144,20.5,574,3.0,34,58.3,264,
1800-10-27 21:11:15,40.0,1,0,79.0,1007.3,0.0,0,32,67.4,175,166,22.9,571,3.5,34,56.8,264,25.24
1800-10-27 21:11:17,42.0,2,0,78.0,1007.3,0.0,0,32,67.8,199,192,20.7,532,3.6,34,56.3,264,
1800-10-27 21:11:19,44.0,2,0,79.0,1007.3,0.0,0,32,67.9,213,209,19.3,522,3.6,33,56.6,264,
1800-10-27 21:11:21,46.0,2,0,79.0,1007.3,0.0,0,32,67.8,224,221,18.0,521,3.6,33,56.8,264,
1800-10-27 21:11:23,48.0,2,0,79.0,1007.4,0.0,0,32,67.9,234,231,17.2,524,3.6,34,57.0,264,
1800-10-27 21:11:25,50.0,2,0,80.0,1007.3,0.0,0,32,67.9,242,239,16.3,528,3.5,34,56.7,264,25.2
1800-10-27 21:11:27,52.0,2,0,82.0,1007.3,0.0,0,32,67.9,248,246,16.2,530,3.5,34,56.7,264,
1800-10-27 21:11:29,54.0,2,0,84.0,1007.3,0.0,0,32,67.9,252,251,15.8,530,3.5,34,56.7,264,
1800-10-27 21:11:31,56.0,2,0,85.0,1007.3,0.0,0,32,67.9,256,255,15.6,532,3.4,34,56.5,264,
1800-10-27 21:11:33,58.0,2,0,87.0,1007.3,0.0,0,32,67.9,259,258,15.2,532,3.4,35,56.7,264,
1800-10-27 21:11:35,60.0,2,0,89.0,1007.3,0.0,0,32,67.9,261,260,15.0,532,3.4,35,57.1,264,25.33
1800-10-27 21:11:37,62.0,2,0,90.0,1007.3,0.0,0,32,67.9,262,261,14.8,531,3.4,35,56.5,264,
1800-10-27 21:11:39,64.0,2,0,91.0,1007.3,0.0,0,32,67.8,263,262,14.8,531,3.3,35,56.6,264,
1800-10-27 21:11:41,66.0,2,0,92.0,1007.2,0.0,0,32,67.8,264,263,14.7,530,3.3,36,56.4,264,
1800-10-27 21:11:43,68.0,2,0,88.0,1007.3,0.0,0,32,67.9,264,264,14.8,531,3.3,36,56.5,264,
1800-10-27 21:11:45,70.0,2,0,81.0,1007.3,0.0,0,32,67.9,265,264,14.8,531,3.3,36,56.7,264,25.29
1800-10-27 21:11:47,72.0,2,0,76.0,1007.4,0.0,0,32,67.9,266,265,14.5,535,3.2,37,56.5,264,
1800-10-27 21:11:49,74.0,2,0,70.0,1007.3,0.0,0,32,67.9,266,266,14.6,535,3.2,37,56.7,264,
1800-10-27 21:11:51,76.0,2,0,66.0,1007.3,0.0,0,32,67.9,267,266,14.4,539,3.2,37,56.7,264,
1800-10-27 21:11:53,78.0,2,0,63.0,1007.3,0.0,0,32,67.9,267,266,14.6,539,3.2,38,56.7,264,
1800-10-27 21:11:55,80.0,2,0,61.0,1007.3,0.0,0,32,67.8,266,266,14.2,538,3.2,38,56.1,264,25.34
1800-10-27 21:11:57,82.0,2,0,59.0,1007.3,0.0,0,32,67.8,267,266,14.4,538,3.1,38,56.3,263,
1800-10-27 21:11:59,84.0,2,0,58.0,1007.3,0.0,0,32,67.9,267,266,14.3,539,3.1,39,56.1,263,
1800-10-27 21:12:01,86.0,2,0,57.0,1007.4,2.0,0,32,67.9,266,266,14.4,533,3.1,39,55.4,263,
1800-10-27 21:12:03,88.0,2,0,56.0,1007.3,0.0,0,32,67.9,266,266,14.5,531,3.1,39,55.8,263,
1800-10-27 21:12:05,90.0,2,0,55.0,1007.3,0.0,0,32,67.9,266,266,14.6,532,3.1,39,56.1,263,25.79
1800-10-27 21:12:07,92.0,2,0,54.0,1007.3,0.0,0,32,67.9,267,266,14.6,532,3.1,40,56.2,263,
1800-10-27 21:12:09,94.0,2,0,54.0,1007.4,0.0,0,32,67.9,267,266,14.4,533,3.0,40,56.1,263,
1800-10-27 21:12:11,96.0,2,0,55.0,1007.4,0.0,0,32,67.9,267,267,14.4,534,3.0,40,56.2,263,
1800-10-27 21:12:13,98.0,2,0,53.0,1007.4,0.0,0,32,67.9,267,267,14.5,533,3.0,41,56.2,263,
1800-10-27 21:12:15,100.0,2,0,50.0,1007.5,2.0,0,32,67.9,267,267,14.3,533,3.0,41,56.2,263,25.57
1800-10-27 21:12:17,102.0,2,0,51.0,1007.5,0.0,0,32,67.9,267,267,14.4,533,3.0,41,56.2,263,
1800-10-27 21:12:19,104.0,2,0,51.0,1007.3,0.0,0,32,67.9,268,267,14.3,532,3.0,41,55.9,263,
1800-10-27 21:12:21,106.0,2,0,51.0,1007.3,0.0,0,32,67.9,268,267,14.4,532,3.0,42,56.0,263,
1800-10-27 21:12:23,108.0,2,0,50.0,1007.4,0.0,0,32,67.9,267,267,14.2,532,2.9,42,55.7,263,
1800-10-27 21:12:25,110.0,2,0,50.0,1007.4,0.0,0,32,67.8,267,267,14.3,532,2.9,42,55.9,263,24.53
1800-10-27 21:12:27,112.0,2,0,51.0,1007.5,0.0,0,32,67.9,267,267,14.4,530,2.9,42,56.1,263,
1800-10-27 21:12:29,114.0,2,0,52.0,1007.3,0.0,0,32,67.9,267,267,14.1,529,2.9,43,55.6,263,
1800-10-27 21:12:31,116.0,2,0,52.0,1007.3,0.0,0,32,67.9,267,267,14.2,529,2.9,43,55.7,263,
1800-10-27 21:12:33,118.0,2,0,52.0,1007.3,2.0,0,32,67.9,267,267,14.2,531,2.9,44,55.6,263,
1800-10-27 21:12:35,120.0,2,0,53.0,1007.3,0.0,0,32,67.9,267,267,14.2,533,2.9,44,56.1,263,25.53
1800-10-27 21:12:37,122.0,2,0,53.0,1007.3,0.0,0,32,67.8,267,267,14.1,536,2.8,44,55.9,263,
1800-10-27 21:12:39,124.0,2,0,54.0,1007.3,0.0,0,32,67.9,267,267,14.0,537,2.8,45,55.8,263,
1800-10-27 21:12:41,126.0,2,0,54.0,1007.4,2.0,0,32,67.9,267,267,14.1,536,2.8,45,55.7,263,
1800-10-27 21:12:43,128.0,2,0,55.0,1007.4,0.0,0,32,67.9,267,267,14.1,537,2.8,45,55.7,263,
1800-10-27 21:12:45,130.0,2,0,55.0,1007.3,0.0,0,32,69.7,269,267,18.5,552,2.8,46,74.9,263,25.59
1800-10-27 21:12:47,132.0,3,0,56.0,1007.4,0.0,0,32,78.2,292,283,28.1,612,3.3,46,80.1,263,
1800-10-27 21:12:49,134.0,4,0,57.0,1007.4,0.0,0,32,81.1,319,311,30.8,597,3.7,46,89.2,263,
1800-10-27 21:12:51,136.0,4,0,59.0,1007.4,0.0,0,32,83.5,350,341,33.0,601,3.9,47,98.2,263,
1800-10-27 21:12:53,138.0,4,0,63.0,1007.2,2.0,0,32,82.3,373,368,25.6,594,3.7,47,81.4,262,
1800-10-27 21:12:55,140.0,4,0,67.0,1007.2,0.0,0,33,80.4,375,375,21.3,574,3.7,47,79.7,262,25.76
1800-10-27 21:12:57,142.0,4,0,69.0,1007.4,0.0,0,33,80.5,375,375,21.2,573,3.7,48,79.6,262,
1800-10-27 21:12:59,144.0,4,0,69.0,1007.3,0.0,0,33,80.4,375,375,21.4,572,3.6,48,79.8,262,
1800-10-27 21:13:01,146.0,4,0,67.0,1007.3,0.0,0,33,80.4,375,375,21.2,573,3.6,48,79.6,262,
1800-10-27 21:13:03,148.0,4,0,64.0,1007.3,0.0,0,33,80.4,375,375,21.0,575,3.6,49,79.4,262,
1800-10-27 21:13:05,150.0,4,0,64.0,1007.3,2.0,0,33,80.5,375,375,21.3,576,3.6,49,80.0,262,25.57
1800-10-27 21:13:07,152.0,4,0,63.0,1007.3,0.0,0,33,79.4,371,373,17.8,571,3.3,50,65.6,262,
1800-10-27 21:13:09,154.0,3,0,65.0,1007.4,0.0,0,33,68.0,346,353,5.8,494,2.5,51,47.2,262,
1800-10-27 21:13:11,156.0,2,0,65.0,1007.5,2.0,0,33,67.8,326,332,8.7,534,2.6,51,53.3,262,
1800-10-27 21:13:13,158.0,2,0,66.0,1007.5,0.0,0,33,67.7,307,312,9.8,534,2.6,52,54.7,262,
1800-10-27 21:13:15,160.0,2,0,67.0,1007.4,0.0,0,33,67.9,295,298,10.7,541,2.6,52,54.5,262,24.48
1800-10-27 21:13:17,162.0,2,0,67.0,1007.4,0.0,0,33,67.9,288,289,11.4,539,2.6,52,54.2,262,
1800-10-27 21:13:19,164.0,2,0,67.0,1007.4,0.0,0,33,67.9,282,283,12.0,538,2.6,53,54.5,262,
1800-10-27 21:13:21,166.0,2,0,67.0,1007.4,0.0,0,33,67.9,279,279,12.4,538,2.6,54,54.7,262,
1800-10-27 21:13:23,168.0,2,0,68.0,1007.4,0.0,0,33,67.9,276,276,12.5,538,2.6,54,54.7,262,
1800-10-27 21:13:25,170.0,2,0,68.0,1007.4,0.0,0,32,67.8,273,274,12.6,535,2.6,54,54.4,262,25.56
1800-10-27 21:13:27,172.0,2,0,68.0,1007.4,0.0,0,32,67.9,272,272,12.9,535,2.6,55,54.6,262,
1800-10-27 21:13:29,174.0,2,0,68.0,1007.5,0.0,0,32,67.9,270,270,13.1,534,2.6,55,54.7,262,
1800-10-27 21:13:31,176.0,2,0,67.0,1007.5,0.0,0,32,67.9,270,269,13.0,535,2.5,55,54.6,262,
1800-10-27 21:13:33,178.0,2,0,67.0,1007.4,0.0,0,32,67.9,269,268,13.1,533,2.5,56,54.4,262,
