date time,flight time,phase_no,take off switch,altitude,static pressure,ground speed,ind. air speed,oat,n1 1,n2 1,nr,torque 1,tot 1,oil pressure 1,oil temp. 1,fuel flow,fuel vol.,power
1800-10-03 17:28:49,0.0,-1,0,18.0,1013.8,0.0,1,31,0.0,0,0,1.0,45,0.0,35,57.6,245,21.36
1800-10-03 17:28:51,2.0,-1,0,18.0,1013.8,0.0,1,31,0.0,0,0,1.0,45,0.0,35,57.6,245,
1800-10-03 17:28:53,4.0,1,0,18.0,1013.8,0.0,1,31,2.5,0,0,1.0,45,0.0,35,33.0,238,
1800-10-03 17:28:55,6.0,1,0,18.0,1013.8,0.0,3,31,8.2,0,0,1.0,52,0.0,35,28.6,229,
1800-10-03 17:28:57,8.0,1,0,18.0,1013.8,0.0,1,31,12.8,0,0,1.0,136,0.0,35,19.3,228,
1800-10-03 17:28:59,10.0,1,0,19.0,1013.8,0.0,0,31,17.1,0,0,1.0,436,0.0,35,19.2,229,14.95
1800-10-03 17:29:01,12.0,1,0,19.0,1013.8,0.0,1,31,20.4,0,0,1.0,579,0.4,35,18.0,233,
1800-10-03 17:29:03,14.0,1,0,19.0,1013.8,0.0,1,31,23.5,1,0,1.0,608,0.6,36,20.1,236,
1800-10-03 17:29:05,16.0,1,0,19.0,1013.8,0.0,1,31,26.6,11,0,1.0,618,0.7,36,22.3,239,
1800-10-03 17:29:07,18.0,1,0,19.0,1013.8,0.0,0,31,29.7,16,0,1.0,623,0.8,36,24.4,241,
1800-10-03 17:29:09,20.0,1,0,19.0,1013.7,0.0,0,31,32.7,23,14,1.0,619,1.0,36,24.5,242,16.55
1800-10-03 17:29:11,22.0,1,0,19.0,1013.8,0.0,1,31,36.0,31,25,1.0,617,1.1,36,27.6,243,
1800-10-03 17:29:13,24.0,1,0,19.0,1013.8,0.0,1,31,39.6,40,34,1.0,613,1.3,36,30.1,244,
1800-10-03 17:29:15,26.0,1,0,19.0,1013.8,0.0,5,31,43.5,53,46,1.0,611,1.5,37,33.7,244,
1800-10-03 17:29:17,28.0,1,0,19.0,1013.8,0.0,5,31,48.0,68,61,1.0,609,1.8,37,38.0,244,
1800-10-03 17:29:19,30.0,1,0,19.0,1013.8,0.0,5,31,52.6,87,79,1.0,624,2.1,37,42.2,244,22.49
1800-10-03 17:29:21,32.0,1,0,18.0,1013.7,0.0,5,31,57.4,107,99,12.0,618,2.5,37,46.5,245,
1800-10-03 17:29:23,34.0,1,0,17.0,1013.8,0.0,5,31,62.4,129,121,21.8,596,2.8,37,52.5,245,
1800-10-03 17:29:25,36.0,1,0,17.0,1013.8,0.0,3,31,66.2,156,147,23.4,562,3.2,37,54.3,245,
1800-10-03 17:29:27,38.0,2,0,17.0,1013.8,0.0,1,31,67.8,184,176,21.7,533,3.5,37,52.8,245,
1800-10-03 17:29:29,40.0,2,0,17.0,1013.8,0.0,1,31,67.9,203,199,19.7,518,3.4,37,53.2,245,24.71
1800-10-03 17:29:31,42.0,2,0,17.0,1013.9,0.0,1,31,67.9,217,213,18.3,517,3.4,37,53.7,245,
1800-10-03 17:29:33,44.0,2,0,17.0,1013.8,0.0,1,31,67.9,227,224,17.1,521,3.4,37,53.2,245,
1800-10-03 17:29:35,46.0,2,0,17.0,1013.8,4.0,1,31,67.8,237,234,16.6,521,3.4,37,53.6,245,
1800-10-03 17:29:37,48.0,2,0,17.0,1013.9,0.0,1,31,67.9,245,243,15.9,524,3.3,37,53.2,245,
1800-10-03 17:29:39,50.0,2,0,17.0,1013.9,0.0,0,31,67.8,250,249,15.7,523,3.3,37,53.9,245,24.75
1800-10-03 17:29:41,52.0,2,0,17.0,1013.9,0.0,0,31,67.9,255,253,15.6,528,3.3,37,54.0,245,
1800-10-03 17:29:43,54.0,2,0,16.0,1013.9,0.0,0,31,67.9,259,257,15.2,531,3.3,38,53.7,245,
1800-10-03 17:29:45,56.0,2,0,15.0,1013.9,0.0,0,31,67.8,261,260,15.1,532,3.2,38,54.6,245,
1800-10-03 17:29:47,58.0,2,0,15.0,1013.9,0.0,0,31,67.9,264,263,15.0,534,3.2,38,54.3,245,
1800-10-03 17:29:49,60.0,2,0,15.0,1013.9,0.0,0,31,67.9,265,264,15.0,534,3.2,38,54.6,245,24.8
1800-10-03 17:29:51,62.0,2,0,15.0,1013.9,2.0,0,31,67.9,267,266,14.9,535,3.1,38,54.5,245,
1800-10-03 17:29:53,64.0,2,0,14.0,1013.9,0.0,0,31,67.9,268,267,14.9,535,3.1,39,54.5,244,
1800-10-03 17:29:55,66.0,2,0,14.0,1013.9,0.0,0,31,67.9,269,268,14.7,536,3.1,39,54.2,244,
1800-10-03 17:29:57,68.0,2,0,15.0,1013.9,0.0,0,31,67.9,269,269,14.7,536,3.1,40,54.2,244,
1800-10-03 17:29:59,70.0,2,0,16.0,1013.9,0.0,0,31,67.9,270,269,14.6,536,3.1,40,54.2,244,25.61
1800-10-03 17:30:01,72.0,2,0,16.0,1013.9,0.0,0,31,67.9,270,270,14.6,536,3.0,40,54.2,244,
1800-10-03 17:30:03,74.0,2,0,16.0,1013.9,0.0,0,31,67.9,270,270,14.5,535,3.0,40,54.2,244,
1800-10-03 17:30:05,76.0,2,0,16.0,1013.9,0.0,0,31,67.9,271,270,14.3,535,3.0,41,53.6,244,
1800-10-03 17:30:07,78.0,2,0,16.0,1013.9,0.0,0,31,67.9,271,270,14.3,534,3.0,41,53.9,244,
1800-10-03 17:30:09,80.0,2,0,15.0,1013.9,0.0,0,31,67.9,271,270,14.2,535,3.0,41,53.7,244,24.69
1800-10-03 17:30:11,82.0,2,0,14.0,1013.9,0.0,0,31,68.0,270,270,14.0,535,3.0,42,53.2,244,
1800-10-03 17:30:13,84.0,2,0,13.0,1013.9,0.0,0,31,67.8,270,269,13.9,532,2.9,42,52.9,244,
1800-10-03 17:30:15,86.0,2,0,12.0,1013.9,0.0,0,31,67.9,269,269,14.0,532,2.9,42,52.7,244,
1800-10-03 17:30:17,88.0,2,0,12.0,1013.9,0.0,0,31,67.8,269,268,13.9,532,2.9,43,53.7,244,
1800-10-03 17:30:19,90.0,2,0,12.0,1013.8,0.0,1,31,67.8,269,268,14.0,537,2.9,43,53.3,244,24.68
1800-10-03 17:30:21,92.0,2,0,13.0,1013.9,0.0,1,31,67.9,269,268,14.2,539,2.9,43,54.2,244,
1800-10-03 17:30:23,94.0,2,0,13.0,1013.9,0.0,1,32,67.9,268,268,14.4,542,2.9,43,53.7,244,
1800-10-03 17:30:25,96.0,2,0,13.0,1013.9,0.0,0,32,67.9,267,267,14.4,542,2.9,44,53.9,244,
1800-10-03 17:30:27,98.0,2,0,13.0,1013.9,0.0,0,32,67.9,267,267,14.4,543,2.8,44,53.7,244,
1800-10-03 17:30:29,100.0,2,0,13.0,1013.9,0.0,0,32,67.9,267,267,14.6,543,2.8,44,54.2,244,25.74
