date time,flight time,phase_no,take off switch,altitude,static pressure,ground speed,ind. air speed,oat,n1 1,n2 1,nr,torque 1,tot 1,oil pressure 1,oil temp. 1,fuel flow,fuel vol.,power
1800-05-10 15:45:37,0.0,-1,1,55.0,1011.9,0.0,0,29,0.0,0,0,2.3,66,0.0,40,57.1,332,22.87
1800-05-10 15:45:39,2.0,1,1,55.0,1012.0,0.0,0,29,1.5,0,0,2.3,66,0.0,40,36.5,326,
1800-05-10 15:45:41,4.0,1,1,55.0,1011.8,0.0,0,29,7.9,0,0,2.3,81,0.0,40,27.0,319,
1800-05-10 15:45:43,6.0,1,1,55.0,1011.9,0.0,0,29,13.0,0,0,2.3,211,0.0,40,19.4,319,
1800-05-10 15:45:45,8.0,1,1,54.0,1011.9,0.0,0,29,17.9,0,0,2.3,485,0.0,41,17.7,321,
1800-05-10 15:45:47,10.0,1,1,54.0,1011.9,0.0,0,29,22.6,0,0,2.3,617,0.4,41,16.5,325,17.08
1800-05-10 15:45:49,12.0,1,1,54.0,1011.9,0.0,0,29,26.6,4,0,2.3,639,0.6,41,19.9,327,
1800-05-10 15:45:51,14.0,1,1,54.0,1012.0,0.0,0,29,30.8,14,0,2.3,650,0.8,42,22.2,328,
1800-05-10 15:45:53,16.0,1,1,54.0,1012.0,0.0,0,29,34.8,21,3,2.3,644,1.0,42,25.0,329,
1800-05-10 15:45:55,18.0,1,1,54.0,1012.0,0.0,0,29,39.1,33,25,2.3,643,1.2,42,29.4,330,
1800-05-10 15:45:57,20.0,1,1,54.0,1011.9,0.0,0,29,45.0,50,40,2.3,645,1.4,43,35.0,331,19.69
1800-05-10 15:45:59,22.0,1,1,54.0,1011.9,0.0,0,29,51.9,70,60,2.3,648,1.8,43,41.8,331,
1800-05-10 15:46:01,24.0,1,1,55.0,1011.9,0.0,0,29,58.6,93,82,5.8,643,2.3,43,48.2,331,
1800-05-10 15:46:03,26.0,1,1,55.0,1011.9,0.0,0,29,63.8,123,113,22.3,599,2.8,44,44.9,331,
1800-05-10 15:46:05,28.0,1,1,56.0,1012.0,0.0,0,29,66.3,152,142,23.0,552,3.0,44,51.0,331,
1800-05-10 15:46:07,30.0,1,1,57.0,1012.0,0.0,0,29,68.0,182,172,21.6,530,3.3,44,48.5,332,25.47
1800-05-10 15:46:09,32.0,2,1,57.0,1012.0,0.0,0,29,67.9,203,197,19.4,518,3.3,44,48.7,332,
1800-05-10 15:46:11,34.0,2,1,57.0,1012.0,0.0,0,29,67.9,216,212,18.1,518,3.3,44,48.5,332,
1800-05-10 15:46:13,36.0,2,1,57.0,1011.9,0.0,0,29,67.9,226,223,16.9,520,3.2,44,48.4,332,
1800-05-10 15:46:15,38.0,2,1,58.0,1011.9,0.0,0,29,67.9,236,233,16.1,524,3.2,44,48.6,332,
1800-05-10 15:46:17,40.0,2,1,58.0,1012.0,0.0,0,30,67.9,243,241,15.6,528,3.2,45,48.9,332,24.94
1800-05-10 15:46:19,42.0,2,1,58.0,1012.0,0.0,0,30,68.0,249,247,14.7,532,3.2,45,47.8,332,
1800-05-10 15:46:21,44.0,2,1,58.0,1011.9,0.0,0,30,67.9,252,251,14.1,533,3.2,45,47.2,332,
1800-05-10 15:46:23,46.0,2,1,59.0,1011.9,0.0,0,30,67.9,255,253,14.1,535,3.2,45,47.5,331,
1800-05-10 15:46:25,48.0,2,1,59.0,1011.8,0.0,0,30,67.8,256,256,14.1,537,3.1,45,48.4,331,
1800-05-10 15:46:27,50.0,2,1,60.0,1012.0,0.0,0,31,67.9,258,257,14.1,539,3.1,45,48.8,331,25.21
1800-05-10 15:46:29,52.0,2,1,60.0,1012.0,0.0,0,31,67.9,260,259,14.0,541,3.1,46,49.0,331,
1800-05-10 15:46:31,54.0,2,1,61.0,1011.9,0.0,0,31,67.9,261,260,13.8,542,3.1,46,48.9,331,
1800-05-10 15:46:33,56.0,2,1,61.0,1012.0,0.0,0,31,67.8,262,261,13.8,546,3.1,46,49.8,331,
1800-05-10 15:46:35,58.0,2,1,61.0,1012.0,0.0,0,31,67.9,262,262,13.9,552,3.1,47,49.3,331,
1800-05-10 15:46:37,60.0,2,1,61.0,1012.0,0.0,0,31,67.9,261,261,13.9,554,3.0,47,49.4,331,25.9
1800-05-10 15:46:39,62.0,2,1,62.0,1011.9,0.0,0,31,67.9,261,261,14.2,558,3.0,47,49.9,331,
1800-05-10 15:46:41,64.0,2,1,62.0,1012.0,0.0,0,31,67.9,262,261,14.3,554,3.0,48,49.4,331,
1800-05-10 15:46:43,66.0,2,1,62.0,1012.0,0.0,0,31,67.9,262,261,14.2,552,3.0,48,49.8,331,
1800-05-10 15:46:45,68.0,2,1,62.0,1012.0,0.0,0,31,67.9,262,262,14.1,553,3.0,48,49.9,331,
1800-05-10 15:46:47,70.0,2,1,62.0,1012.0,0.0,0,31,67.8,263,262,14.0,554,3.0,48,50.1,331,25.09
1800-05-10 15:46:49,72.0,2,1,63.0,1012.0,0.0,0,31,67.9,263,263,14.0,554,3.0,49,49.3,331,
1800-05-10 15:46:51,74.0,2,1,63.0,1012.0,0.0,0,31,67.8,263,263,14.2,554,3.0,49,50.1,331,
1800-05-10 15:46:53,76.0,2,1,63.0,1012.0,0.0,0,31,67.9,264,263,14.1,553,3.0,49,50.0,331,
1800-05-10 15:46:55,78.0,2,1,63.0,1012.0,0.0,0,31,67.9,264,263,14.0,555,2.9,50,50.0,331,
1800-05-10 15:46:57,80.0,2,1,64.0,1012.0,0.0,0,31,67.9,263,263,13.8,558,2.9,50,49.3,331,25.13
1800-05-10 15:46:59,82.0,2,1,64.0,1012.0,0.0,0,31,67.9,263,263,13.7,562,2.9,50,49.4,331,
1800-05-10 15:47:01,84.0,2,1,64.0,1012.0,0.0,0,32,67.9,263,262,13.8,562,2.9,51,49.4,331,
1800-05-10 15:47:03,86.0,2,1,64.0,1012.0,0.0,0,32,67.9,263,262,13.9,562,2.9,51,49.3,331,
1800-05-10 15:47:05,88.0,2,1,64.0,1012.0,0.0,0,32,67.9,263,262,14.0,560,2.9,51,49.2,331,
1800-05-10 15:47:07,90.0,2,1,64.0,1011.9,0.0,0,32,67.9,263,262,14.2,559,2.9,51,49.3,330,25.96
1800-05-10 15:47:09,92.0,2,1,64.0,1012.0,0.0,0,32,67.9,263,262,14.1,558,2.9,52,49.3,330,
1800-05-10 15:47:11,94.0,2,1,64.0,1012.0,0.0,0,31,67.9,263,263,14.0,555,2.9,52,48.6,330,
1800-05-10 15:47:13,96.0,2,1,65.0,1012.0,0.0,0,31,67.9,263,263,13.9,553,2.9,52,48.3,330,
1800-05-10 15:47:15,98.0,2,1,65.0,1012.0,0.0,0,31,67.9,263,263,13.8,550,2.8,53,48.4,330,
1800-05-10 15:47:17,100.0,2,1,65.0,1012.0,0.0,0,31,67.9,263,263,14.0,551,2.8,53,48.8,330,25.13
1800-05-10 15:47:19,102.0,2,1,66.0,1012.0,0.0,0,31,67.9,264,263,14.0,551,2.8,53,49.3,330,
1800-05-10 15:47:21,104.0,2,1,66.0,1011.9,0.0,0,31,68.0,264,264,13.7,553,2.8,54,48.6,330,
1800-05-10 15:47:23,106.0,2,1,66.0,1012.0,0.0,0,31,67.8,264,264,13.9,551,2.8,54,49.2,330,
1800-05-10 15:47:25,108.0,2,1,66.0,1012.0,0.0,0,31,67.9,265,264,14.0,552,2.8,54,48.8,330,
1800-05-10 15:47:27,110.0,2,1,65.0,1012.0,0.0,0,31,67.9,265,264,13.7,552,2.8,55,48.6,330,24.29
1800-05-10 15:47:29,112.0,2,1,65.0,1011.9,0.0,0,31,67.8,265,264,13.7,553,2.8,55,49.3,330,
1800-05-10 15:47:31,114.0,2,1,65.0,1011.9,0.0,0,31,68.0,265,264,13.9,553,2.8,55,48.3,330,
1800-05-10 15:47:33,116.0,2,1,66.0,1011.9,0.0,0,31,67.8,264,264,13.8,552,2.8,56,49.2,330,
1800-05-10 15:47:35,118.0,2,1,66.0,1012.0,0.0,0,31,67.9,264,264,13.9,552,2.8,56,48.6,330,
1800-05-10 15:47:37,120.0,2,1,67.0,1012.0,0.0,0,31,67.8,264,264,13.8,552,2.8,56,49.1,330,25.48
1800-05-10 15:47:39,122.0,2,1,67.0,1012.0,0.0,0,31,67.8,264,264,13.9,553,2.7,57,49.3,330,
1800-05-10 15:47:41,124.0,2,1,67.0,1012.0,0.0,0,31,67.9,264,264,13.9,555,2.7,57,49.5,330,
1800-05-10 15:47:43,126.0,2,1,67.0,1012.0,0.0,0,32,67.8,265,264,13.9,553,2.7,57,49.0,330,
1800-05-10 15:47:45,128.0,2,1,67.0,1012.0,0.0,0,32,67.8,265,264,13.7,552,2.7,58,48.2,330,
1800-05-10 15:47:47,130.0,2,1,67.0,1012.0,0.0,0,32,67.7,264,264,13.7,552,2.7,58,49.4,330,25.21
1800-05-10 15:47:49,132.0,2,1,67.0,1012.0,0.0,0,32,67.9,264,264,13.7,557,2.7,58,49.1,330,
1800-05-10 15:47:51,134.0,2,1,67.0,1012.1,0.0,0,32,67.9,263,263,13.4,559,2.7,59,48.2,329,
1800-05-10 15:47:53,136.0,2,1,67.0,1012.1,0.0,0,32,67.8,263,263,13.5,559,2.7,59,48.6,329,
1800-05-10 15:47:55,138.0,2,1,66.0,1012.1,0.0,0,32,67.9,263,263,13.6,559,2.7,59,48.6,329,
1800-05-10 15:47:57,140.0,2,1,66.0,1012.0,0.0,0,32,67.9,263,263,13.8,557,2.7,60,48.9,329,26.11
1800-05-10 15:47:59,142.0,2,1,66.0,1012.0,0.0,0,32,67.8,263,263,13.7,557,2.7,60,49.3,329,
1800-05-10 15:48:01,144.0,2,1,66.0,1012.1,0.0,0,32,67.9,263,263,13.5,557,2.6,60,48.1,329,
1800-05-10 15:48:03,146.0,2,1,67.0,1012.0,0.0,0,32,67.9,263,263,13.3,557,2.6,61,48.4,329,
1800-05-10 15:48:05,148.0,2,1,67.0,1012.0,0.0,0,32,67.9,263,263,13.6,558,2.6,61,48.6,329,
1800-05-10 15:48:07,150.0,2,1,68.0,1012.1,0.0,0,32,67.9,263,263,13.6,557,2.6,61,49.0,329,25.3
1800-05-10 15:48:09,152.0,2,1,68.0,1012.0,0.0,0,32,67.9,263,263,13.4,557,2.6,62,48.6,329,
1800-05-10 15:48:11,154.0,2,1,68.0,1012.0,0.0,0,32,67.9,264,263,13.6,558,2.6,62,48.5,329,
1800-05-10 15:48:13,156.0,2,1,68.0,1012.1,0.0,0,32,67.9,264,263,13.4,557,2.6,62,48.2,329,
1800-05-10 15:48:15,158.0,2,1,68.0,1011.9,0.0,0,32,67.9,264,263,13.4,556,2.6,63,48.7,329,
1800-05-10 15:48:17,160.0,2,1,67.0,1012.0,0.0,0,32,67.9,264,264,13.5,556,2.6,63,48.7,329,25.25
1800-05-10 15:48:19,162.0,2,1,67.0,1012.0,0.0,0,32,68.0,264,264,13.4,556,2.6,63,47.7,329,
1800-05-10 15:48:21,164.0,2,1,67.0,1012.0,0.0,0,32,67.9,263,263,13.2,556,2.6,64,48.0,329,
1800-05-10 15:48:23,166.0,2,1,66.0,1012.0,0.0,0,32,67.8,263,263,13.3,556,2.5,64,48.8,329,
1800-05-10 15:48:25,168.0,2,1,66.0,1012.0,0.0,0,32,68.0,263,263,13.4,561,2.6,64,48.6,329,
1800-05-10 15:48:27,170.0,2,1,66.0,1012.0,0.0,0,32,67.8,263,263,13.3,560,2.5,64,48.6,329,25.64
1800-05-10 15:48:29,172.0,2,1,67.0,1012.0,0.0,0,32,68.0,263,263,13.4,558,2.5,65,48.5,329,
1800-05-10 15:48:31,174.0,2,1,66.0,1012.0,0.0,0,32,67.9,264,263,13.4,556,2.5,65,48.1,329,
1800-05-10 15:48:33,176.0,2,1,66.0,1012.1,0.0,0,32,67.9,264,263,13.3,555,2.5,65,48.3,329,
1800-05-10 15:48:35,178.0,2,1,66.0,1012.1,0.0,0,32,67.9,264,263,13.4,555,2.5,66,48.5,329,
1800-05-10 15:48:37,180.0,2,1,66.0,1012.1,0.0,0,32,67.9,264,264,13.4,554,2.5,66,48.0,329,25.19
1800-05-10 15:48:39,182.0,2,1,66.0,1012.0,0.0,0,32,67.8,264,264,13.3,554,2.5,66,49.2,329,
1800-05-10 15:48:41,184.0,2,1,65.0,1012.1,0.0,0,32,67.9,265,264,13.5,552,2.5,67,48.6,328,
1800-05-10 15:48:43,186.0,2,1,65.0,1012.1,0.0,0,32,67.9,265,264,13.3,548,2.5,67,48.6,328,
1800-05-10 15:48:45,188.0,2,1,65.0,1012.2,0.0,0,32,67.9,266,265,13.2,548,2.5,67,49.0,328,
1800-05-10 15:48:47,190.0,2,1,65.0,1012.0,0.0,0,32,67.9,266,266,13.3,549,2.5,67,47.8,328,24.27
1800-05-10 15:48:49,192.0,2,1,65.0,1012.0,0.0,0,31,67.8,266,266,13.4,546,2.5,68,48.3,328,
1800-05-10 15:48:51,194.0,2,1,65.0,1011.9,0.0,0,31,67.8,267,266,13.5,545,2.5,68,48.6,328,
1800-05-10 15:48:53,196.0,2,1,65.0,1012.0,0.0,0,31,67.8,266,266,13.3,543,2.5,68,48.0,328,
1800-05-10 15:48:55,198.0,2,1,66.0,1012.1,0.0,0,30,67.8,266,266,13.3,542,2.4,68,48.8,328,
1800-05-10 15:48:57,200.0,2,1,66.0,1012.1,0.0,0,30,67.9,267,266,13.3,542,2.4,69,49.2,328,25.34
1800-05-10 15:48:59,202.0,2,1,66.0,1012.0,0.0,0,30,68.0,266,266,13.2,545,2.4,69,48.5,328,
1800-05-10 15:49:01,204.0,2,1,66.0,1012.0,0.0,0,30,67.9,266,266,13.1,545,2.4,69,48.0,328,
1800-05-10 15:49:03,206.0,2,1,66.0,1012.0,0.0,0,30,67.9,266,266,13.1,545,2.4,70,48.0,328,
1800-05-10 15:49:05,208.0,2,1,65.0,1012.0,0.0,0,30,67.8,266,266,13.1,545,2.4,70,48.1,328,
